0.0642424	0.378271	0.390135	0.454942	
0.707525	0.511023	0.473579	0.47994	
0.766822	0.774084	0.455492	0.504294	
0.329045	0.492722	0.590538	0.502879	
0.562166	0.401725	0.461841	0.475255	
0.801589	0.555999	0.400566	0.475079	
0.546534	0.601717	0.528836	0.587398	
0.0925101	0.611005	0.514941	0.50725	
0.407587	0.572528	0.451165	0.470089	
0.32066	0.591673	0.637212	0.519845	
0.713361	0.710001	0.519121	0.504644	
0.810168	0.416196	0.689038	0.501985	
0.512882	0.0477673	0.419133	0.518398	
0.430109	0.627004	0.48103	0.483036	
0.677193	0.673969	0.510788	0.469367	
0.745262	0.441743	0.469321	0.499161	
0.999173	0.315053	0.535446	0.489895	
0.40718	0.768564	0.428652	0.517202	
0.201699	0.52686	0.430578	0.463079	
0.843156	0.436768	0.419013	0.524359	
0.336598	0.539135	0.531174	0.531364	
0.3107	0.869455	0.677024	0.476822	
0.439169	0.935768	0.458171	0.517595	
0.480509	0.792465	0.489711	0.429617	
0.919816	0.701331	0.464478	0.528565	
0.447766	0.584484	0.355588	0.509814	
0.0424803	0.156979	0.618999	0.5464	
0.579162	0.0480635	0.482599	0.495399	
0.674231	0.247109	0.495458	0.435215	
0.289736	0.526522	0.435858	0.483662	
0.151115	0.705852	0.550966	0.515225	
0.72176	0.440261	0.35633	0.516962	
0.522552	0.439459	0.550247	0.532258	
0.621055	0.519502	0.50484	0.549001	
0.102783	0.388036	0.570568	0.525599	
0.1785	0.777407	0.541001	0.508891	
0.0585713	0.36293	0.554631	0.486719	
0.481691	0.819835	0.508196	0.514304	
0.105867	0.622264	0.429787	0.535239	
0.185546	0.483025	0.587528	0.545019	
0.284308	0.601692	0.393751	0.539334	
0.764363	0.329613	0.448469	0.46387	
0.701344	0.437632	0.294455	0.491237	
0.798217	0.75536	0.453247	0.506734	
0.195807	0.403695	0.479708	0.525942	
0.184353	0.388332	0.580957	0.503692	
0.995766	0.560266	0.541548	0.484473	
0.974797	0.160985	0.459574	0.505717	
0.998221	0.333336	0.468099	0.473764	
0.442066	0.279369	0.340432	0.389644	
0.677615	0.338255	0.43338	0.48718	
0.934919	0.289206	0.555163	0.519722	
0.157743	0.510865	0.555458	0.507352	
