0.128145	0.69795	1.10329	0.954676	
0.781592	0.827276	0.665264	1.03328	
0.494229	1.02014	1.26549	1.08959	
0.323838	0.464162	1.36518	1.09917	
3.81638	0.23228	0.774182	1.1739	
0.0936123	1.2021	0.872141	0.994329	
0.595555	0.342778	1.0433	1.0326	
0.992398	0.992507	1.50304	1.04997	
0.95694	0.662641	0.927496	0.946912	
0.236702	0.324611	1.074	1.08999	
0.636783	1.56183	0.786412	0.822352	
0.527481	0.40859	0.716442	1.03485	
0.109768	0.958277	0.612352	0.847049	
0.0139828	2.62099	0.464374	0.955021	
0.0994266	0.483023	1.40656	1.00056	
0.166434	2.17857	0.630692	0.983222	
0.754755	0.766394	0.837151	0.859737	
1.08084	0.686823	0.917152	0.910832	
1.41297	0.493016	0.901794	1.06147	
0.181886	1.92823	1.27279	0.807358	
0.0785178	0.810817	1.54584	0.938812	
0.254471	0.367648	0.977118	1.10612	
0.19118	0.979989	1.09673	0.907461	
2.08126	0.920436	0.486952	0.929563	
0.0850587	2.0226	1.28156	1.05615	
1.41269	0.8225	0.770074	0.979688	
1.24396	0.552056	0.640561	0.903692	
0.0190631	0.356964	0.893936	1.09023	
2.02465	0.459692	0.979566	1.02999	
0.850774	0.216043	0.788952	0.970945	
0.11444	0.651713	0.539252	1.08031	
0.299571	1.5913	1.06357	1.09822	
0.100356	0.890384	0.698644	0.889068	
0.141018	0.614174	0.535827	0.92158	
0.0880004	0.558379	1.28259	0.857985	
0.404806	0.825001	1.16356	1.13429	
0.549762	1.36318	0.584705	1.01003	
0.0771445	1.84768	0.85825	0.994798	
0.0765114	1.6565	1.33918	1.03684	
0.79682	1.58639	0.926345	0.842195	
3.42597	0.891889	1.10587	0.870889	
1.9109	0.717631	0.950148	0.926746	
1.05664	1.0631	1.48736	1.00849	
0.470504	0.699604	1.37858	1.05086	
1.86571	1.06956	1.19035	1.00682	
1.3679	1.83809	1.00106	0.8948	
1.88981	0.858564	0.84066	1.00758	
0.276292	1.2691	0.991719	0.931585	
6.94833	0.768087	0.914493	1.12455	
1.35732	0.333032	1.0202	1.21909	
0.168703	1.55751	0.873478	0.822642	
0.0629487	0.253757	0.784563	1.14845	
0.177841	1.07841	0.961181	1.07823	
0.762534	0.215187	0.998132	0.911145	
0.199192	0.284832	0.78636	1.11698	
2.66571	0.971085	0.935049	0.895405	
0.955018	0.4898	0.562678	0.902307	
0.553381	0.577076	1.08592	1.02411	
0.0899813	0.724651	0.835527	0.939535	
0.051505	0.326072	0.842759	0.942179	
0.229947	0.419391	1.60618	0.994059	
0.14694	0.824495	0.860843	1.17362	
0.621875	0.696356	1.20057	0.891765	
0.12025	0.299437	1.70466	0.876459	
1.4431	0.808121	0.976333	1.10694	
1.28273	0.815106	1.221	0.979233	
0.866081	1.81518	0.6662	0.89907	
1.23232	0.482233	0.776463	0.965136	
0.901466	0.598092	1.27299	0.927213	
0.0837234	0.640114	1.27008	1.02594	
3.74592	0.298185	0.946659	0.971622	
0.13743	1.79977	0.923926	0.930156	
0.494574	0.735355	0.61193	0.94309	
0.129626	0.403091	0.899672	0.972915	
0.661209	1.92615	0.812981	0.955751	
0.320015	0.558639	0.959019	0.974117	
0.096007	0.927507	1.34766	1.08304	
0.550569	0.681845	0.901428	1.15414	
1.19901	0.981128	0.929787	0.914219	
3.57184	0.874621	1.38999	1.06966	
0.341138	1.34696	0.760684	1.0421	
0.596001	0.593002	0.762152	1.07258	
2.16134	3.2015	1.00688	0.993568	
0.430075	0.065622	0.878094	0.821145	
0.97188	0.635328	0.986964	1.02465	
2.38561	1.054	1.18019	0.878126	
1.53881	0.788137	0.902959	1.04261	
0.247515	0.53388	0.892197	1.02284	
1.94356	0.863384	1.29785	1.17943	
1.89077	0.813466	0.758119	0.926557	
1.77951	0.27048	1.36319	0.917151	
0.786571	2.14763	0.526761	1.02923	
0.1575	1.2881	0.804077	0.863726	
0.287346	2.21175	0.903322	1.15339	
0.231205	0.988761	1.15145	0.899612	
1.23494	0.665525	1.28665	0.965241	
0.356407	0.740044	1.43798	1.0458	
0.651359	1.52772	1.00652	0.917065	
1.68131	1.25872	0.632868	0.945235	
1.33994	0.488504	1.7021	0.82373	
0.321349	0.798772	1.09371	1.00691	
0.875219	0.879124	0.932076	0.97924	
1.30101	1.78396	1.08776	0.995039	
0.0113005	2.21501	1.18347	0.799247	
1.20554	0.637133	1.58414	1.1416	
0.148258	0.478204	0.542879	0.947857	
1.07719	0.471228	0.913227	1.07268	
0.0211533	0.771568	0.599048	0.96495	
5.37619	2.12544	0.996483	0.959005	
1.78671	1.41731	0.907659	1.10481	
0.602132	2.58812	1.1434	1.01662	
0.00282824	1.08747	0.991122	0.898822	
0.00106022	0.64061	1.34582	0.828471	
0.316141	0.387105	0.679024	1.0991	
2.60178	0.388994	0.795878	1.06081	
2.23286	1.34315	0.738998	0.922155	
0.226616	0.751874	1.02355	0.895735	
3.54586	0.62396	1.31221	0.963116	
0.612144	0.910509	1.13366	0.814183	
0.126695	1.19294	0.757584	0.949587	
0.572335	0.141201	0.964121	1.21494	
0.58041	1.31802	0.958441	1.06377	
0.966915	1.13705	1.48068	1.04181	
1.3948	0.973581	1.08181	0.94643	
1.99036	0.733187	0.803393	0.900672	
1.45362	0.333595	1.3849	0.986185	
1.24942	0.869618	0.923498	0.894098	
0.0191935	0.54683	0.837593	0.891328	
0.254777	0.267841	1.17886	1.11505	
0.630486	0.991451	1.18558	0.950433	
0.11448	0.214488	1.08296	1.11427	
0.117513	0.455623	1.22915	1.00075	
0.831692	1.17971	1.03999	1.11153	
1.10606	0.645554	1.18622	0.992559	
0.534534	0.145966	1.1907	0.940038	
0.748054	0.0917036	0.867646	0.960448	
0.580368	3.30964	0.924991	0.95792	
4.15884	1.25527	0.731404	0.877452	
0.60934	1.18856	1.00455	1.08117	
0.358928	0.590099	1.31686	1.07226	
3.39215	0.993452	1.40624	1.0732	
0.0221459	1.91726	1.38655	1.11799	
0.14799	1.06873	1.17758	1.15264	
1.40904	0.878212	0.754929	0.877601	
1.96878	1.45844	0.977443	1.20539	
0.102709	1.50892	0.965337	0.994822	
0.102213	1.00608	1.69669	0.931777	
1.25638	0.927176	1.6877	0.969691	
0.258343	1.50795	0.896631	0.890831	
1.17857	1.83965	0.581473	1.15986	
1.64847	1.50728	1.75476	0.884873	
0.384836	0.591686	0.842523	1.0165	
0.434544	1.68232	0.891915	0.999396	
0.352634	0.500365	0.633349	1.17234	
1.29487	0.853597	0.829264	1.0675	
1.70352	0.286518	0.875689	0.956594	
2.00716	0.81585	1.03487	1.20859	
0.992659	0.342699	1.04934	0.999676	
0.420667	0.0654198	0.952833	0.991135	
0.609874	0.379475	1.54544	0.834444	
1.92706	0.0352461	1.39234	0.947229	
0.856022	0.854162	1.09004	1.18127	
0.943077	1.0729	1.41791	0.929353	
0.413465	0.621042	0.709183	1.0484	
1.15919	1.16537	1.27735	0.924139	
1.05644	0.475779	0.912899	1.03899	
0.0789941	0.53198	1.05487	0.937061	
1.43764	0.374882	1.27596	1.08781	
0.466756	1.1357	1.07612	1.1928	
0.0184382	1.37382	0.815886	0.973276	
0.126575	0.229254	1.07564	0.785568	
0.114912	2.49993	1.45483	1.09466	
0.568987	1.68124	1.4866	1.0784	
0.0390815	0.831018	1.60543	0.912343	
0.763452	0.669382	0.650423	0.97817	
0.0267239	0.638536	1.03191	1.14077	
0.852322	0.444684	1.50537	0.977317	
1.94478	0.305585	0.721619	1.01808	
0.214335	0.165899	0.916697	0.924612	
0.0505954	1.25478	0.822425	0.852956	
0.962051	0.92684	1.0427	0.946003	
0.188971	0.790997	1.03176	1.27567	
0.0278486	2.66196	1.22601	0.935749	
0.525401	1.87561	0.579641	1.00771	
0.711233	0.26978	0.712661	1.00925	
0.125563	0.291619	1.6003	0.910382	
1.30436	0.163651	1.02747	1.00355	
1.46832	0.48455	1.14884	1.06706	
0.923448	0.494776	1.06937	1.0439	
1.04193	1.70845	1.60589	1.07652	
0.926602	2.13737	1.40843	1.28083	
2.07649	1.07335	1.54771	1.05938	
1.68731	1.17453	0.852206	1.1487	
0.983883	0.448849	0.739167	1.09962	
0.470809	0.363258	1.37401	0.964287	
0.1335	0.481861	0.989055	1.10028	
0.669932	1.64327	0.990745	1.01645	
1.50809	1.20692	1.56659	0.976558	
0.519111	3.14993	0.446769	0.971854	
0.532064	1.53038	1.67017	1.14213	
0.355697	1.8064	1.08757	1.13828	
0.149283	1.3538	1.04323	1.0554	
0.136308	0.519694	0.768409	0.82172	
2.64228	1.35157	0.90147	0.916715	
0.80955	0.419329	1.12067	1.0023	
0.682746	1.27511	1.00069	1.05878	
0.243791	1.71065	1.30713	0.991194	
0.128414	1.17887	1.19939	0.944832	
0.295901	1.34753	1.74969	1.09022	
2.03947	1.7092	0.365689	0.768103	
0.291019	1.66764	1.40284	1.12873	
1.50031	1.34829	0.939809	0.962231	
0.128596	1.07278	1.38338	0.980942	
0.0150016	1.50619	0.547973	1.04618	
0.0978077	1.44083	1.59335	1.25296	
1.31851	0.371694	1.02046	0.948316	
0.0628175	0.921429	0.756117	0.996153	
0.857748	0.606975	0.813468	0.680793	
0.901384	0.0608355	0.756851	1.1076	
1.05827	0.748485	1.65087	1.11026	
0.741894	0.879729	0.583397	0.918808	
0.927519	0.718084	0.712756	1.04373	
0.388679	1.32716	0.828316	1.06743	
0.882934	0.526282	1.40026	1.03117	
1.00032	0.4008	1.27679	0.974668	
1.26838	1.86252	0.756413	0.846042	
0.0777427	0.992528	0.755067	1.05988	
0.99792	0.487461	1.14958	1.00825	
1.03138	0.329689	1.31349	1.09396	
0.0154183	2.71734	0.771287	1.24751	
1.19687	2.60109	0.937632	1.32646	
0.508014	0.474789	1.28023	0.942506	
0.21609	1.49361	0.76822	0.917235	
0.0171078	0.288187	0.681258	0.790927	
0.428246	1.19003	0.916603	0.978896	
0.863487	0.923162	0.775785	1.01759	
2.01845	0.894269	1.21267	1.17855	
3.69932	0.0779398	0.944992	1.11814	
0.110628	1.52919	1.42629	0.899475	
0.715362	0.977161	0.642948	0.823843	
0.562595	0.328863	0.49205	1.10119	
2.44744	2.10889	1.05806	0.916291	
3.29916	0.46221	1.63451	0.894163	
0.315943	2.95175	0.470709	0.83848	
1.30792	1.1973	0.744841	1.03476	
0.3355	0.758487	0.964733	1.02213	
1.28162	0.955208	1.2861	0.889859	
0.748471	0.821848	0.62103	0.949015	
0.888533	0.172471	0.767956	1.22583	
0.167059	0.732341	0.895745	1.01286	
0.155202	0.65708	0.530725	0.984511	
1.69036	1.52614	1.37037	0.946038	
0.859124	1.5612	1.36629	0.91272	
1.23866	0.333341	0.542032	1.13007	
1.72549	0.3229	1.03096	1.07258	
0.528679	0.0585114	1.10675	1.21677	
0.492463	0.983156	0.95569	0.887733	
1.4625	0.196248	0.7145	0.931672	
0.418169	1.59306	0.833113	1.03387	
1.02795	0.390274	0.499375	1.08374	
0.781413	0.37236	0.760078	1.00952	
2.60193	0.80713	1.15886	1.04195	
0.0715103	1.40292	1.04841	0.772546	
0.304795	1.96566	0.765719	0.971845	
1.0906	0.378485	0.904566	0.98548	
0.33902	2.559	0.7939	1.19329	
0.0703193	0.605975	1.10239	0.924458	
1.15674	0.622522	0.843545	0.950945	
2.18299	0.488779	0.772253	1.25957	
0.322263	0.692673	1.16158	1.04662	
0.73832	0.477499	1.16941	1.17601	
0.0200155	0.37561	0.726296	0.986061	
0.899182	0.974551	1.03389	0.977225	
5.53133	0.986188	0.684197	1.0149	
0.217126	0.186169	1.19368	0.964081	
1.00474	2.75359	0.788085	0.997209	
0.35774	1.03637	0.611309	0.876484	
0.0525995	3.49238	1.11937	1.22403	
0.0949656	0.825182	0.527503	1.10074	
0.392617	1.33598	0.864563	1.10625	
0.0943868	0.881988	1.15198	1.07275	
0.582035	0.608832	0.93612	1.02958	
2.35093	0.5884	1.0111	1.04779	
0.415598	0.331081	0.971158	1.13849	
0.167567	1.96031	0.83698	0.872044	
0.480605	0.699721	1.0336	1.07439	
0.12027	2.08949	1.00627	1.15562	
1.34506	1.58632	0.929253	0.874363	
0.603243	1.51191	0.996049	0.986773	
0.305496	1.5871	1.24658	1.24974	
1.37825	0.391207	0.841637	1.05734	
0.990334	2.06648	0.907106	0.821245	
2.12837	0.968111	0.916628	0.922705	
0.999646	3.50373	0.945431	1.03635	
2.52935	2.31078	1.94785	0.990443	
0.413501	2.66285	1.03634	0.950479	
1.28136	0.35402	1.02552	1.00261	
1.20267	0.814131	1.33314	0.868821	
2.39081	0.385194	0.871442	1.15669	
1.73117	0.735808	1.15228	0.987104	
1.06458	1.04231	0.930103	1.16147	
0.652873	1.27575	1.178	0.869334	
1.42791	1.16965	1.0165	1.09099	
0.740501	1.70714	0.689573	1.0835	
0.438732	0.352546	0.678372	1.00726	
1.85061	0.089412	1.03873	1.21417	
1.11112	1.17644	0.775637	1.12655	
0.409433	1.54007	0.827956	1.02636	
0.452261	0.112918	0.795404	1.00381	
0.724774	1.42889	0.784552	1.0324	
0.363695	0.405003	1.01375	0.995897	
1.00723	0.289892	1.27775	1.00252	
1.56893	0.97019	1.07092	0.91274	
2.21611	1.55701	0.873903	1.0955	
0.41775	0.487886	0.864344	0.914413	
0.980183	0.472772	0.337547	1.10883	
0.668275	0.835045	1.04076	1.02462	
0.451294	0.700657	1.3552	1.09603	
0.0893349	0.84298	1.59072	0.967619	
0.996147	1.01594	0.865587	1.1124	
0.323747	1.37082	1.05273	0.793385	
0.262136	0.324243	0.993855	0.955141	
0.532943	0.765643	0.532254	0.937758	
1.23547	1.91363	1.0544	1.00477	
2.92386	0.455331	1.28577	1.02417	
1.96985	0.627057	1.1124	0.919667	
1.10552	0.332994	1.43426	0.923573	
1.17122	0.792014	1.07127	1.06142	
2.19894	1.49042	1.12466	0.924821	
0.261326	1.06812	0.7879	0.9834	
0.987698	1.31928	1.21641	0.937371	
0.339102	0.140266	0.733841	0.983221	
0.251458	0.994173	0.877646	1.05495	
2.0552	0.74314	0.829104	0.963595	
0.166234	1.65343	1.14406	0.928821	
0.197942	1.999	1.60764	1.03033	
0.161521	1.21186	0.819851	0.99544	
0.0975399	0.801329	1.21352	0.961781	
1.44692	1.05239	1.25726	1.14262	
0.288973	0.981147	0.909142	0.809812	
0.138084	1.70524	0.799505	0.939394	
1.30431	1.59787	0.797529	1.05293	
1.01055	0.605149	1.32002	1.27934	
2.25613	1.67795	1.02365	1.12019	
1.52577	0.148086	1.20865	0.817891	
0.0384512	1.22333	0.880812	0.968263	
0.638616	0.475956	0.68932	1.00912	
0.120035	0.638254	0.912636	1.14459	
0.653052	0.163011	1.5623	0.842093	
0.201798	1.82087	0.831618	0.978691	
1.23636	1.6416	0.887156	1.03036	
2.55802	2.5487	1.38581	1.02273	
0.30752	1.45491	0.667777	0.83881	
0.533983	0.15089	1.19607	1.09947	
0.284104	0.339506	0.641398	0.89831	
0.717739	0.729226	1.50986	1.08093	
0.90197	0.115376	0.964654	0.897671	
0.0799275	0.395087	1.17451	0.905404	
1.32181	1.45013	1.10222	0.97686	
1.75136	0.62484	1.0709	1.00328	
0.934632	0.279889	0.863265	0.957565	
0.170342	1.49262	0.492601	0.924933	
1.60972	0.447064	1.40835	0.846694	
0.753987	1.21362	1.20996	0.975516	
0.091009	1.36181	0.843712	0.944119	
1.16162	1.95087	0.811183	1.11044	
1.07515	0.138915	1.34288	0.961474	
0.201268	1.229	1.55655	0.823398	
0.711648	0.467353	1.27072	0.983575	
0.231437	0.864981	1.34863	0.768977	
0.576466	1.63219	1.41104	0.947138	
0.0950327	0.771257	1.23355	0.764819	
1.16716	2.32092	1.4117	1.00452	
2.21584	0.0758034	1.33093	1.13301	
0.708394	2.20005	1.34529	1.0722	
1.2042	2.53169	1.53705	0.93108	
0.627788	0.617269	1.01841	1.00737	
0.194921	0.315253	0.762704	0.774185	
2.00923	3.40511	1.33317	0.859608	
0.188261	0.594458	1.7096	1.10229	
4.59976	0.541195	1.38546	0.970706	
2.85459	0.254354	1.70148	0.962011	
0.286529	0.343775	1.75828	1.00335	
0.465911	0.94448	1.09606	1.01074	
1.25439	0.283122	0.854543	0.94508	
1.07965	0.540616	1.47578	1.04758	
1.75147	0.182405	1.09782	1.12995	
2.68751	0.859394	0.81016	1.03993	
2.59024	1.66652	0.98189	0.897013	
1.21702	0.875513	1.22821	0.97506	
1.49742	1.23674	0.802104	1.12678	
0.212923	0.35609	1.37874	0.994736	
3.98792	0.607373	1.32131	1.07964	
0.0980599	0.337198	0.965973	1.07133	
0.482313	1.83189	1.29973	0.957029	
0.259864	1.59648	0.802812	1.11258	
0.851545	1.35869	0.711808	0.872922	
1.17927	1.77131	0.597825	0.982884	
2.9495	0.882499	1.44289	0.85483	
0.0347857	1.6531	0.979391	1.04038	
2.52553	0.581062	1.10678	1.2278	
0.0879176	2.55397	0.96456	0.967834	
0.364669	0.125823	1.10962	0.798375	
0.271664	0.781846	0.724338	0.944199	
0.536657	0.664187	0.824528	0.827025	
0.274331	0.696447	0.387406	0.989377	
0.279461	0.55876	0.667913	1.0402	
0.355071	1.28832	0.691428	0.974324	
1.79964	0.695878	1.65343	1.10671	
0.704594	1.2651	1.31448	0.943949	
0.0261615	0.979963	0.701618	1.08904	
0.123359	1.88278	0.912044	0.872286	
0.822752	0.226221	0.776709	1.00993	
0.591172	1.3678	0.753628	0.955124	
0.650227	1.86663	1.31418	1.16012	
1.70953	0.316932	1.40985	1.04778	
1.74719	0.551077	0.964783	1.04078	
0.736476	0.133299	1.34742	0.940812	
2.30755	0.310353	1.42574	0.956391	
1.55121	1.81949	0.889722	0.91097	
1.05773	0.493463	1.16617	1.0267	
0.557804	1.63786	1.79024	1.2687	
0.231219	1.05331	0.630673	0.876014	
0.554166	1.42386	0.736547	0.992927	
1.8085	1.46672	0.706819	0.969271	
4.23567	1.06573	0.955132	1.13855	
0.176243	0.30951	0.978635	0.885346	
0.0216237	0.364093	1.09241	1.02602	
0.169993	2.18084	0.82065	1.05944	
0.942125	3.37739	1.00013	1.06905	
0.000281771	0.654299	0.763787	0.936627	
0.425654	0.887317	1.09044	1.03615	
0.270354	0.11602	1.29866	0.920752	
0.503122	2.79678	1.34671	1.13437	
1.79805	0.818032	1.06411	0.946157	
3.81358	0.215624	1.14356	0.925787	
0.80523	1.09049	1.05304	0.964866	
0.740463	1.4516	1.46394	1.10026	
0.854455	0.676876	1.32752	0.818956	
0.462652	1.10509	0.767241	1.15081	
0.824089	0.543848	1.1924	1.05912	
1.28042	1.83332	0.521371	0.978635	
0.163854	1.03031	1.19059	1.02233	
0.488372	0.648455	0.702326	1.02621	
0.891103	0.434006	0.498845	1.12747	
1.08983	0.793626	0.894135	1.09412	
2.3701	2.26178	1.15111	1.15848	
0.458478	2.35175	1.72966	0.988952	
1.50746	0.302597	1.2112	0.849802	
0.062708	0.825245	1.39162	0.985059	
0.763723	1.01615	1.13536	1.04294	
0.477455	0.41628	0.906302	0.975201	
0.187487	0.344196	0.968139	0.958167	
0.885241	1.76077	0.686009	1.00789	
2.76955	1.85798	0.475165	0.996683	
0.507085	0.355671	1.03049	0.843986	
0.0989914	0.502775	0.885612	1.08457	
0.0683527	0.655072	1.43922	0.888928	
0.0866756	0.527973	1.13883	0.941247	
2.06029	0.651634	1.12191	1.26179	
1.32009	0.535392	0.929253	1.07743	
0.465694	0.569555	1.36265	0.98038	
0.238026	0.161446	1.25254	1.05779	
0.17661	0.668727	0.922172	1.00912	
1.12609	0.323678	1.45654	1.04364	
0.967298	1.48812	1.23373	1.02236	
1.13	0.107234	0.758943	0.884341	
0.137295	1.22977	1.13973	1.01333	
0.00643826	0.712743	1.6142	1.20886	
0.0588043	0.322772	0.658757	0.943621	
2.2827	0.526451	0.66219	1.02797	
0.0717299	0.107249	0.927064	1.17239	
2.47196	0.485029	0.892374	1.0436	
0.0929974	0.359538	1.31221	0.95274	
0.33534	0.212306	0.728645	1.01759	
2.0382	0.566405	0.882546	1.05737	
2.96265	0.53766	0.739058	0.936249	
0.751565	1.34948	0.923211	1.12764	
0.0147302	1.64045	1.0771	1.00838	
0.915209	0.505342	0.89223	1.04572	
2.17055	1.1913	0.804477	1.19719	
2.10043	0.676131	1.08297	1.13048	
2.12462	0.939748	1.23655	1.03848	
2.81719	0.800877	1.3569	0.916192	
0.375251	1.9129	1.12979	1.12169	
1.061	0.814043	1.50968	1.10265	
0.517943	0.541626	1.19453	1.01517	
0.0184891	0.55083	0.949444	1.10922	
0.647457	1.20956	0.857854	0.750782	
1.48445	1.45513	0.337597	0.978242	
0.627762	0.535908	1.52082	0.970953	
0.105206	1.84419	1.2941	0.889327	
1.81161	0.757426	1.18236	1.03393	
0.240196	1.63409	1.07508	0.953767	
0.00462531	1.52042	1.11731	1.07671	
1.60177	0.311917	0.8162	0.903447	
0.467017	1.19753	0.315594	1.24108	
1.60342	0.205342	1.16946	1.07812	
0.146236	1.27381	0.6712	0.89568	
0.0693088	1.81988	0.682837	1.15343	
0.390649	0.229392	0.674057	0.902425	
0.466136	0.0585457	1.30587	0.715123	
0.359765	0.46209	0.656922	1.04886	
0.424844	1.54208	0.709265	0.960233	
0.685684	0.257261	1.02778	0.965505	
3.10648	1.61403	1.09987	0.977475	
1.85436	0.910352	0.970585	0.913234	
0.465518	0.258292	1.15037	0.899924	
0.0455397	0.490144	0.862604	1.07486	
0.0765013	1.00996	1.11504	1.07575	
0.681135	1.02629	1.09336	0.93846	
1.62708	0.808648	1.1601	0.812684	
1.67676	1.48293	0.730409	0.881095	
0.41001	0.3754	0.762179	0.955952	
0.887493	2.04511	1.00887	0.893371	
4.57491	2.94698	1.23341	1.17196	
1.64767	1.24207	1.37702	0.953791	
1.56664	0.347667	0.877981	0.940051	
1.82715	0.117772	1.21061	1.24986	
1.70427	1.55847	0.974201	1.03078	
0.73594	0.903912	0.942885	1.02241	
0.992705	0.602629	0.96858	1.07121	
0.104812	2.10488	1.63944	0.924689	
0.0445025	1.31771	1.56946	1.00753	
1.60536	0.63251	0.848697	1.11895	
0.914621	2.89793	1.1671	1.09841	
2.97036	0.466314	1.63516	0.870041	
0.248962	0.529136	0.734546	1.05278	
0.72871	1.26619	1.39548	0.863734	
5.74042	0.656418	0.815275	0.873118	
1.43783	0.738575	0.821651	0.913902	
0.173346	1.8455	0.451477	0.950067	
2.06878	2.13774	1.1495	1.0038	
0.588979	1.20883	0.934422	1.11725	
0.419892	2.28122	0.525405	1.08167	
0.780274	0.717354	0.713951	0.905432	
1.5448	4.02795	0.67987	1.0588	
1.3526	0.597069	1.22192	1.05753	
0.752337	0.747891	1.36918	0.903283	
0.272763	0.298972	0.688027	1.0552	
0.403522	1.43502	1.13059	0.867072	
2.34052	1.156	0.943047	1.00553	
0.687067	0.929677	1.28603	0.944797	
0.264427	0.83966	0.613635	1.06132	
2.0282	2.02905	0.677411	0.872203	
0.0107913	0.810944	0.997572	1.09773	
1.83528	2.42492	1.25173	0.996541	
0.880493	0.200762	1.02634	1.01712	
0.563308	0.355031	0.779146	0.960543	
0.705815	1.50209	0.665426	1.02647	
1.62374	2.05069	0.803524	1.06507	
0.363474	0.485238	0.897048	1.07704	
2.54583	0.180552	1.28216	1.0884	
0.0824529	3.4202	0.67859	0.977015	
0.247411	1.23087	1.16742	1.20754	
0.487776	0.32514	0.838456	0.950318	
1.9418	0.40692	1.77625	1.09522	
4.60418	0.348315	1.20684	0.782706	
0.494409	0.344275	0.337536	0.874118	
2.655	0.0377463	1.37159	0.935664	
0.0508425	1.44921	0.964564	0.866564	
0.645409	0.287503	0.664179	0.957338	
0.0904194	0.0986936	1.03611	0.921976	
0.873213	2.47082	0.486855	0.983508	
0.251952	0.251328	0.742059	1.05987	
0.717565	0.404254	0.774304	1.01936	
0.868805	0.147598	0.631078	1.06151	
0.292433	0.577855	0.792989	0.975336	
0.753164	0.811956	1.60072	1.0349	
0.482644	0.269731	1.37104	1.03085	
0.977204	0.167587	0.665844	1.03691	
0.129845	1.07554	0.948969	1.27945	
0.306382	0.784269	1.12298	1.04296	
0.000608524	1.96826	0.890626	1.14546	
2.24404	1.12984	1.36237	0.817284	
0.481229	0.902071	0.85163	0.869529	
0.454164	0.704099	0.905879	1.13653	
0.41113	0.413518	1.06617	1.01998	
0.0269172	0.854308	1.47051	1.08367	
0.637913	1.30896	0.572141	0.999491	
1.90817	0.773129	1.07079	0.892834	
0.483277	1.00329	0.913632	0.903975	
3.71711	0.416814	0.757809	1.01233	
0.0959499	2.41945	1.19153	0.883559	
0.210205	1.51429	0.98424	0.929486	
0.34334	0.472436	0.973989	1.00497	
0.463743	1.17113	1.17988	1.10385	
0.127358	0.929787	0.637778	0.949591	
0.223773	0.839341	0.854019	0.948014	
0.580951	0.715117	0.818776	0.980318	
0.883286	1.3702	0.45596	1.14719	
0.481829	0.699476	0.907807	0.9572	
2.7205	0.677861	0.995859	0.85839	
0.862629	0.674172	0.799098	1.0106	
0.654447	2.77221	1.22	0.978373	
0.79875	0.725136	0.912697	0.967339	
1.20696	1.63186	1.32475	0.956119	
0.645029	0.620607	0.626386	0.905895	
2.07381	0.946424	0.665736	0.917548	
0.647643	1.48053	1.26297	1.21771	
2.52953	0.808128	0.730813	1.03959	
0.269306	0.827374	1.60755	0.975867	
1.10851	0.0916706	1.69075	1.08177	
2.28376	0.75386	1.0678	0.819632	
1.17678	0.139394	1.08198	0.876376	
2.01871	0.425649	0.848172	1.03181	
0.772826	1.53277	1.00594	0.93973	
0.348011	2.33136	0.7091	0.943814	
0.0529834	1.62398	0.547617	1.08854	
0.652417	0.389683	1.28897	1.01051	
0.0492681	0.979846	0.728823	1.0323	
0.135868	1.20519	0.915195	1.10014	
0.192181	0.657883	1.63185	1.01116	
2.34848	1.20315	1.22031	0.9063	
0.230114	1.86793	0.778804	0.771293	
1.60652	0.702346	1.51763	0.840989	
1.00199	2.79921	1.45283	1.07286	
2.47941	0.354994	1.27261	1.13442	
0.168459	3.17597	1.54991	0.922411	
0.177343	0.965983	0.808634	1.03496	
3.71041	0.182554	1.14101	1.04862	
0.0379366	0.469134	0.835368	0.854543	
