10	0.00103344
11	0.000985771
12	0.000827843
13	0.000826462
14	0.000966064
15	0.000608418
16	0.000659206
17	0.000852068
18	0.000446968
19	0.000462214
20	0.000590044
21	0.000512129
22	0.000635962
23	0.000621198
24	0.000561139
25	0.000779548
26	0.000615842
27	0.000445156
28	0.000581628
29	0.000463288
30	0.000531391
31	0.000386428
32	0.000713669
33	0.000721457
34	0.000659504
35	0.00051002
36	0.000592514
37	0.000595608
38	0.0003932
39	0.000466837
40	0.000709326
41	0.000529999
42	0.000404725
43	0.000273226
44	0.000375926
45	0.000581863
46	0.000549796
47	0.00044479
48	0.000453554
49	0.000292455
50	0.000345953
51	0.000319207
52	0.000350423
53	0.000480534
54	0.000449818
55	0.000393743
56	0.000386895
57	0.000422557
58	0.000352834
59	0.000431935
60	0.000438285
61	0.000370492
62	0.000347735
63	0.000313928
64	0.000300511
65	0.000271579
66	0.000298622
67	0.000294641
68	0.000317933
69	0.000341997
70	0.000341646
71	0.000365638
72	0.00038474
73	0.000383254
74	0.000451225
75	0.000442205
76	0.000420479
77	0.000351362
78	0.000318312
79	0.000323643
80	0.000342458
81	0.000299077
82	0.000367099
83	0.000355602
84	0.0003345
85	0.000328749
86	0.000265503
87	0.000296625
88	0.000295053
89	0.000314949
90	0.000325841
91	0.000313509
92	0.000341472
93	0.000359742
94	0.00037357
95	0.000396677
96	0.000396441
97	0.000369098
98	0.000358246
99	0.000371661
100	0.000353153
101	0.00033168
102	0.000320283
103	0.000296649
104	0.000284762
105	0.000275374
106	0.000305382
107	0.000351788
108	0.000377527
109	0.00039714
110	0.000377445
111	0.000327963
112	0.000313379
113	0.000299447
114	0.000302533
115	0.000302729
116	0.000341207
117	0.000348804
118	0.000364815
119	0.000348294
120	0.000370916
121	0.000352194
122	0.000357286
123	0.000400031
124	0.000426267
125	0.000391596
126	0.000328687
127	0.000302388
128	0.000294949
129	0.000249196
130	0.00027082
131	0.000287323
132	0.000293043
133	0.000310487
134	0.000323116
135	0.000306624
136	0.00032128
137	0.000333652
138	0.000330221
139	0.0003412
140	0.000308723
141	0.000287883
142	0.000263755
143	0.000292658
144	0.000295572
145	0.000284185
146	0.000302604
147	0.000307759
148	0.000327191
149	0.000317459
150	0.000314696
151	0.000316671
152	0.000316827
153	0.000323256
154	0.000302033
155	0.000316391
156	0.000294366
157	0.000297142
158	0.0002736
159	0.00028985
160	0.000262508
161	0.000251713
162	0.000260212
163	0.000260853
164	0.000268955
165	0.000264029
166	0.000279623
167	0.000293056
168	0.000291408
169	0.000280253
170	0.000283831
171	0.000286535
172	0.000282401
173	0.000258511
174	0.000275953
175	0.000298596
176	0.000295216
177	0.000307267
178	0.000274203
179	0.000261335
180	0.00026809
181	0.00026564
182	0.000258396
183	0.00026303
184	0.000250009
185	0.000272366
186	0.000281834
187	0.000266202
188	0.000254992
189	0.0002541
190	0.000261951
191	0.000274403
192	0.000296319
193	0.000274191
194	0.000284856
195	0.000294608
196	0.000291338
197	0.00031014
198	0.000278686
