10	0.0021023
11	0.00180105
12	0.0019085
13	0.00208023
14	0.00199833
15	0.00146455
16	0.0018071
17	0.0012752
18	0.00191827
19	0.00144535
20	0.00143862
21	0.00159449
22	0.00148311
23	0.00140936
24	0.00115419
25	0.0014642
26	0.00160392
27	0.00135573
28	0.00156465
29	0.00123795
30	0.00116964
31	0.00164078
32	0.00183748
33	0.00112591
34	0.00108718
35	0.00164854
36	0.00152886
37	0.0010913
38	0.000949194
39	0.00119308
40	0.000819982
41	0.00136514
42	0.00136927
43	0.00141426
44	0.00104531
45	0.000850453
46	0.000831804
47	0.000908431
48	0.000897246
49	0.00106366
50	0.00101707
51	0.0011384
52	0.00135807
53	0.00160183
54	0.00127255
55	0.000876333
56	0.000939409
57	0.00117935
58	0.0011322
59	0.00128357
60	0.00136792
61	0.00141432
62	0.00144307
63	0.00141713
64	0.00142104
65	0.00130459
66	0.00130746
67	0.0014215
68	0.00143944
69	0.00154473
70	0.00145261
71	0.00132089
72	0.00132812
73	0.00140318
74	0.00149348
75	0.00146149
76	0.00130514
77	0.00129752
78	0.00140248
79	0.00144832
80	0.00150869
81	0.00150837
82	0.00147001
83	0.00136878
84	0.00130572
85	0.00123696
86	0.00119913
87	0.00112369
88	0.00108222
89	0.00114775
90	0.00119243
91	0.00126296
92	0.00132973
93	0.00139694
94	0.00146304
95	0.00139305
96	0.00138867
97	0.00127032
98	0.00121799
99	0.00112308
100	0.00109434
101	0.00102074
102	0.00104773
103	0.00105021
104	0.00110241
105	0.00116065
106	0.00119997
107	0.00126919
108	0.00118788
109	0.00110186
110	0.00100358
111	0.000992278
112	0.00100163
113	0.000964305
114	0.000972321
115	0.00101425
116	0.00107112
117	0.00112584
118	0.00116714
119	0.00119319
120	0.00119848
121	0.00121338
122	0.00119795
123	0.00122744
124	0.00113637
125	0.00112284
126	0.00102065
127	0.00100519
128	0.000966817
129	0.000901254
130	0.000832754
131	0.000818065
132	0.000752368
133	0.000738954
134	0.000774314
135	0.000753982
136	0.000772781
137	0.000836866
138	0.000855077
139	0.000888701
140	0.000891593
141	0.000882456
142	0.000908932
143	0.000921947
144	0.000959759
145	0.000999731
146	0.0010161
147	0.00106049
148	0.00110593
149	0.00106754
150	0.00108577
151	0.00101218
152	0.000958262
